analytics,libasm3-java, 669092,3,3
analytics,node-abbrev, 3592,10,5
analytics,librpm3, 154944,22,3
analytics,libx32quadmath0, 134164,20,7
analytics,libportaudio2, 63890,3,2
analytics,libopencv-gpu2.4v5, 42378,90,30
analytics,libgl1-mesa-dev, 5244,12,8
analytics,libghc-regex-posix-dev, 126554,1,1
analytics,librelp0, 30350,1,1
analytics,libgraphite2-3, 54622,99,70
analytics,libbatteries-ocaml-dev, 3062212,2,2
analytics,libleveldb1v5, 132092,27,27
analytics,libplexus-utils-java, 209550,71,7
analytics,libxcb-render0, 11638,155,71
analytics,libpangoft2-1.0-0, 33446,266,65
analytics,libphobos-5-dev, 6834618,2,1
analytics,libopenblas-base, 3371426,11,11
analytics,hicolor-icon-theme, 7750,7,2
analytics,groovy2, 11101980,1,1
analytics,libboost-graph-parallel1.58.0, 72576,28,28
analytics,libfakeroot, 25510,1,1
analytics,libegl1-mesa, 64412,6,4
analytics,libassuan0, 33362,3,1
analytics,libhdf5-10, 1033714,77,35
analytics,x11proto-scrnsaver-dev, 24988,17,5
analytics,libboost-atomic1.58.0, 7138,30,30
analytics,libgirepository-1.0-1, 89438,204,62
analytics,debhelper, 731820,4,3
analytics,fonts-sil-gentium, 238252,1,1
analytics,libmono-custommarshalers4.0-cil, 14684,3,3
analytics,libprotobuf9v5, 325862,64,35
analytics,libfile-copy-recursive-perl, 20586,1,1
analytics,libmono-system-json2.0-cil, 19732,3,3
analytics,libhawtjni-runtime-java, 54016,8,4
analytics,fakeroot, 61784,1,1
analytics,libfftw3-quad3, 550258,2,1
analytics,libxrender1, 18482,598,82
analytics,libavcodec-extra-56,,36,9
analytics,libglapi-mesa, 23388,118,73
analytics,g++-mingw-w64-x86-64, 16573836,1,1
analytics,libboost-mpi-python1.58-dev, 27210,28,28
analytics,liblapack-dev, 1874498,1,1
analytics,libmono-system-windows-forms4.0-cil, 861574,42,4
analytics,libfs-dev, 26822,5,5
analytics,liberror-perl, 21062,108,107
analytics,libjs-swfobject, 8474,1,1
analytics,libprotoc9v5, 272128,30,30
analytics,libmono-rabbitmq2.0-cil, 92156,6,3
analytics,lsb-base, 13094,427,144
analytics,libmono-corlib4.5-cil, 816450,639,4
analytics,fonts-font-awesome, 434626,1,1
analytics,libx11-dev, 641540,773,45
analytics,libsctp-dev, 62568,1,1
analytics,libboost-iostreams1.58.0, 28330,30,30
analytics,libhttpcore-java, 573472,9,7
analytics,libmono-messaging2.0-cil, 20926,13,4
analytics,mono-runtime-common, 206484,17,4
analytics,libavfilter5,,9,9
analytics,x11proto-input-dev, 117618,180,46
analytics,erlang-edoc, 292566,4,2
analytics,python2.7-dev, 270226,80,54
analytics,libmono-system-io-compression4.0-cil, 13760,6,3
analytics,libghc-directory-dev-1.2.1.0-5c0e4,,1,1
analytics,fonts-gfs-olga, 33400,1,1
analytics,libpng12-dev, 207512,36,35
analytics,libboost-filesystem1.58-dev, 46336,86,30
analytics,x11proto-damage-dev, 8286,59,42
analytics,libxdot4, 19364,1,1
analytics,python-ply-lex-3.5,,1,1
analytics,xaw3dg, 174196,2,2
analytics,x11proto-randr-dev, 33714,53,40
analytics,libjna-jni, 30308,3,3
analytics,libzzip-0-13, 26068,6,2
analytics,fp-compiler-2.6.4, 1661612,1,1
analytics,libmono-system-data4.0-cil, 299784,74,4
analytics,libreadline5-dev,,1,1
analytics,libmono-i18n-mideast4.0-cil, 18068,3,3
analytics,libhighgui-dev, 3134,30,30
analytics,libcrystalhd3, 46118,93,38
analytics,screen, 567466,1,1
analytics,mingw-w64-common, 4795534,2,1
analytics,libisccc90, 15918,3,3
analytics,gcc-4.7-arm-linux-gnueabi-base, 13906,6,1
analytics,libtexlua52, 90946,6,2
analytics,libopencv-contrib-dev, 351232,60,30
analytics,autoconf, 321016,15,14
analytics,cpp-5, 5962050,447,139
analytics,libdigest-sha-perl, 45568,1,1
analytics,gobjc-5, 5757234,1,1
analytics,node-normalize-package-data, 9286,5,5
analytics,adwaita-icon-theme-full, 9427862,2,2
analytics,libmono-db2-1.0-cil, 35742,3,3
analytics,libgd3, 125470,29,12
analytics,libboost-graph1.58.0, 94068,28,28
analytics,gir1.2-glib-2.0, 125558,240,62
analytics,libboost-chrono-dev, 3432,30,30
analytics,libboost-python1.58-dev, 149172,29,29
analytics,lsb-release, 11572,64,28
analytics,libnuma1, 20894,107,41
analytics,libghc-time-dev-1.4.2-7808a,,2,1
analytics,rpm2cpio, 7700,4,3
analytics,libxpp3-java, 363764,2,2
analytics,node-mime, 11928,10,5
analytics,libsepol1, 109672,337,149
analytics,libdrm-radeon1, 21492,133,75
analytics,libipc-run-perl, 92220,1,1
analytics,libmono-entityframework-sqlserver6.0-cil, 88324,3,3
analytics,libev4, 29612,7,7
analytics,liblocale-gettext-perl, 17982,2,2
analytics,libmono-http4.0-cil, 21222,3,3
analytics,binutils-mingw-w64-i686, 1738808,1,1
analytics,python3.5, 149874,8,7
analytics,libgtkglext1, 77534,32,30
analytics,ruby, 6026,4,4
analytics,mount, 122490,82,73
analytics,libmono-system-messaging2.0-cil, 33076,10,4
analytics,libisl13, 456262,652,141
analytics,libgdk-pixbuf2.0-dev, 44396,36,35
analytics,libmono-system-runtime4.0-cil, 55396,10,3
analytics,libplexus-interactivity-api-java, 14166,16,7
analytics,libx32gomp1, 53996,20,7
analytics,libxslt1.1, 146890,23,11
analytics,libv4l2rds0, 16026,3,2
analytics,fonts-sil-gentiumplus, 752608,1,1
analytics,procps, 212096,66,60
analytics,erlang-dialyzer, 615394,4,2
analytics,libxvidcore4, 205724,103,46
analytics,libpixman-1-0, 237262,160,77
analytics,texlive-base, 18078746,16,2
analytics,libgeronimo-interceptor-3.0-spec-java, 6194,2,2
analytics,libexif-dev, 325536,1,1
analytics,libice6, 39226,292,75
analytics,libxcb-dri3-dev, 5810,15,9
analytics,texinfo, 572514,3,2
analytics,ivy, 1098936,2,2
analytics,libobjc4, 111144,6,5
analytics,libxcb-xfixes0, 9156,22,16
analytics,libio-pty-perl, 32326,1,1
analytics,libschroedinger-1.0-0, 293418,102,46
analytics,libstdc++6, 392982,4674,220
analytics,libmono-webmatrix-data4.0-cil, 16606,3,3
analytics,libpython3.4-stdlib, 2121338,170,56
analytics,libxres1, 7154,5,5
analytics,python3.4-dev, 417010,7,7
analytics,libmono-posix2.0-cil, 70404,21,4
analytics,libibverbs1, 24692,58,28
analytics,libevent-pthreads-2.0-5, 5338,7,7
analytics,libgpm2, 16530,23,18
analytics,libx32itm1, 27036,20,7
analytics,emacs24, 3350532,2,2
analytics,libxmu6, 45996,142,69
analytics,libfftw3-bin, 31656,1,1
analytics,libjline2-java, 106558,3,3
analytics,iso-codes, 2297614,37,31
analytics,python2.7-minimal, 1262358,802,182
analytics,libopencv-features2d2.4v5, 217412,214,30
analytics,libsoup2.4-1, 263000,4,2
analytics,libblkid1, 107258,95,73
analytics,libplexus-cipher-java, 14536,9,7
analytics,libqt4-designer, 3638480,6,5
analytics,libwayland-server0, 26868,10,4
analytics,libfl-dev, 13142,4,4
analytics,libfreetype6-dev, 630218,175,44
analytics,x11proto-xext-dev, 212136,130,44
analytics,node-ansi-color-table, 4478,5,5
analytics,samba-libs, 4146472,4,1
analytics,libboost-math-dev, 3000,28,28
analytics,libgmpxx4ldbl, 9160,17,10
analytics,xorg-sgml-doctools, 12926,109,46
analytics,libghc-mtl-dev-2.1.3.1-04d52,,4,1
analytics,t1utils, 52484,1,1
analytics,libxau6, 8376,295,109
analytics,libxshmfence-dev, 3676,15,9
analytics,libgnutls-openssl27, 20322,1,1
analytics,libmono-compilerservices-symbolwriter4.0-cil, 26594,7,3
analytics,libboost-filesystem-dev, 2824,30,30
analytics,g++-mingw-w64-i686, 16072034,1,1
analytics,libtheora0, 162470,103,46
analytics,libasan2-armel-cross, 227800,2,1
analytics,libgtk2.0-0, 1774876,198,57
analytics,libgpg-error0, 33228,215,129
analytics,apache2-bin, 921930,4,4
analytics,libmono-system-ldap2.0-cil, 54500,3,3
analytics,libvpx1,,9,9
analytics,libvpx2, 687732,107,49
analytics,libboost-system1.58-dev, 8582,118,30
analytics,gettext-base, 48252,8,6
analytics,pinentry,,1,1
analytics,libgomp1, 55130,355,143
analytics,libmono-system-net2.0-cil, 13148,3,3
analytics,libghc-glut-dev, 489268,1,1
analytics,hscolour, 303460,1,1
analytics,libopencv-ml-dev, 225038,150,30
analytics,libglpk36, 390966,3,2
analytics,libatomic1, 8950,267,137
analytics,libghc-filepath-dev-1.3.0.2-d36b1,,1,1
analytics,libgcc-5-dev-armel-cross, 464262,3,1
analytics,libghc-statevar-dev-1.1.0.1-cc2e5,,2,1
analytics,node-glob, 13214,15,5
analytics,libselinux1, 59214,1402,186
analytics,libitm1, 27428,267,137
analytics,automake, 511386,1,1
analytics,libsqlite3-0, 383568,960,259
analytics,libatlas3-base, 2667802,27,27
analytics,fonts-inconsolata, 61792,1,1
analytics,tcl8.6-dev, 887214,1,1
analytics,libraw1394-dev, 35608,61,30
analytics,libosmesa6, 1128550,3,2
analytics,libopencv2.4-jni, 150018,60,30
analytics,libboost-serialization1.58-dev, 147588,170,30
analytics,python3-gi, 162422,28,28
analytics,libopencv-video-dev, 133512,240,30
analytics,libx32asan2, 257374,20,7
analytics,libplexus-utils2-java, 229004,4,2
analytics,imagemagick-common, 41966,6,2
analytics,libmono-system-enterpriseservices4.0-cil, 25896,30,4
analytics,libavdevice-ffmpeg56, 71664,5,5
analytics,libxcb-present-dev, 6666,15,9
analytics,libwagon-java, 132704,9,7
analytics,libdoxia-core-java, 148008,7,7
analytics,libxtst6, 14086,75,35
analytics,librtmp1, 54702,397,222
analytics,libjsr305-java, 26420,7,7
analytics,libdbi1, 27834,2,2
analytics,librpmio3, 68566,30,3
analytics,erlang-os-mon, 89822,2,2
analytics,lib32cilkrts5, 43510,20,7
analytics,libkqueue-dev, 32502,1,1
analytics,libmono-system-reactive-windows-forms2.2-cil, 14008,3,3
analytics,libmono-system-identitymodel4.0-cil, 42948,12,3
analytics,libxi6, 28530,208,72
analytics,libbz2-dev, 29100,1,1
analytics,libqt4-sql, 99284,15,7
analytics,python-tdb, 9844,1,1
analytics,node-nopt, 9544,10,5
analytics,libavresample-ffmpeg2, 51704,13,5
analytics,libmono-system-reactive-providers2.2-cil, 48804,6,3
analytics,libmono-system-configuration-install4.0-cil, 18320,15,3
analytics,debianutils, 85010,473,164
analytics,libghc-bytestring-dev-0.10.4.0-26103,,12,1
analytics,mir-client-platform-mesa-dev, 4206,5,5
analytics,libx32stdc++6, 383892,24,7
analytics,java5-runtime-headless,,8,5
analytics,libboost-graph-dev, 2894,28,28
analytics,x11-utils, 189138,30,25
analytics,libmono-accessibility2.0-cil, 13328,10,4
analytics,libghc-stm-dev, 60432,1,1
analytics,file, 20744,24,21
analytics,samba-common, 138204,2,1
analytics,libxcb-glx0-dev, 26740,15,9
analytics,libthai0, 17008,83,65
analytics,perl-modules, 2500822,529,179
analytics,libfftw3-long3, 306382,2,1
analytics,libmono-system-componentmodel-composition4.0-cil, 143452,6,3
analytics,gettext, 856688,10,3
analytics,libsctp1, 8414,56,41
analytics,node-which, 3678,10,5
analytics,libaprutil1-dbd-freetds,,4,4
analytics,libogg0, 17192,253,86
analytics,libdpkg-perl, 194354,249,125
analytics,libghc-parsec-dev-3.1.9-4fae8,,1,1
analytics,libdispatch0, 21008,1,1
analytics,libservlet3.1-java, 389190,2,2
analytics,liblua5.1-0, 101942,12,11
analytics,libasprintf0v5, 6676,9,7
analytics,python3:any, 8810,246,47
analytics,libmono-2.0-dev, 38288,3,3
analytics,libheimbase1-heimdal, 29318,714,222
analytics,libaprutil1-dbd-odbc, 16380,4,4
analytics,python3.4, 186034,81,54
analytics,perl-base, 1212490,978,189
analytics,libc-dev-bin, 68592,540,158
analytics,llvm-3.6-runtime, 42374,4,2
analytics,libsasl2-modules-db, 14564,361,222
analytics,libgl-dev,,10,8
analytics,java-common, 130676,92,40
analytics,libgpac4, 1524050,1,1
analytics,libmono-system-reactive-observable-aliases0.0-cil, 13074,3,3
analytics,libz-dev,,100,49
analytics,libavahi-common3, 22026,222,81
analytics,texlive-latex-base, 967562,7,2
analytics,libqtcore4, 1559304,123,7
analytics,git-man, 727304,108,107
analytics,libgssapi3-heimdal, 93866,359,222
analytics,liblept4, 839904,2,1
analytics,libboost-program-options1.58-dev, 168772,31,31
analytics,libmono-microsoft-csharp4.0-cil, 21686,16,4
analytics,libghc-gluraw-dev-1.5.0.1-f36eb,,1,1
analytics,fonts-gfs-complutum, 41554,1,1
analytics,libplexus-bsh-factory-java, 7932,7,7
analytics,tk, 3192,4,4
analytics,libxcb-present0, 5372,126,73
analytics,libselinux-dev,,1,1
analytics,libmono-simd2.0-cil, 24738,3,3
analytics,erlang-tools, 515280,8,2
analytics,libmono-system-servicemodel4.0a-cil, 554738,30,3
analytics,gfortran, 1274,4,4
analytics,libmono-system-servicemodel-web4.0-cil, 41296,6,3
analytics,python-elementtree,,29,29
analytics,libnss3-1d, 9354,4,3
analytics,libcommons-parent-java, 6968,9,8
analytics,llvm-runtime, 2790,4,2
analytics,java6-runtime-headless,,62,40
analytics,libmono-system-componentmodel-dataannotations4.0-cil, 36750,21,3
analytics,libpulse-dev, 70364,2,2
analytics,erlang-inets, 720272,18,2
analytics,libgavl1, 3356666,1,1
analytics,libvo-aacenc0, 71016,44,38
analytics,libudev1, 55282,173,75
analytics,libjline-java, 69372,9,8
analytics,libghc-objectname-dev-1.1.0.0-5cb3c,,1,1
analytics,libghc-openglraw-dev, 2847820,1,1
analytics,libmagickwand-6.q16-2, 289436,5,2
analytics,libmono-cil-dev, 13220,3,3
analytics,libmono-system-xml-serialization4.0-cil, 12830,3,3
analytics,libxrandr2, 17604,185,66
analytics,libfindlib-ocaml, 143624,2,2
analytics,x11-xkb-utils, 153180,14,7
analytics,libmpx0, 9822,227,135
analytics,g++-mingw-w64, 11266,1,1
analytics,guile-2.0-libs, 2209028,2,2
analytics,liblapack.so.3,,122,46
analytics,libcap2, 12846,16,11
analytics,libjsoncpp0v5, 74214,48,48
analytics,libmono-system-data-services4.0-cil, 26736,3,3
analytics,node-lockfile, 5450,5,5
analytics,libpgm-5.1-0, 157528,14,13
analytics,libwavpack1, 74040,93,38
analytics,gfortran-5, 6304972,13,10
analytics,libboost-log-dev, 2992,28,28
analytics,autotools-dev, 39560,31,18
analytics,erlang-erl-docgen, 131394,2,2
analytics,libboost-signals-dev, 2864,28,28
analytics,libopenbabel4v5, 2636762,4,4
analytics,libxinerama1, 7908,186,66
analytics,gnat-4.9-base, 19672,4,1
analytics,libdbus-1-dev, 161328,4,2
analytics,libxmuu1, 9668,48,32
analytics,libpangoxft-1.0-0, 15264,72,35
analytics,libcups2, 196034,189,77
analytics,libedit2, 76648,217,149
analytics,gir1.2-freedesktop, 5804,74,35
analytics,libllvm3.5v5, 7576116,2,2
analytics,rubygems-integration, 4866,8,8
analytics,init-system-helpers, 14500,69,50
analytics,libjna-java, 151474,3,3
analytics,libclang1-3.6, 3698100,5,5
analytics,tzdata, 168490,82,49
analytics,libopenjpeg5, 104144,102,46
analytics,libswscale-dev, 144500,31,30
analytics,java1-runtime-headless,,7,7
analytics,libgbm1, 23474,4,4
analytics,libmono-sharpzip2.84-cil, 57990,10,4
analytics,gcc-4.8-base, 15834,118,32
analytics,libboost-context1.58-dev, 18944,56,28
analytics,libepoxy0, 164522,2,2
analytics,libisccfg90, 36526,9,3
analytics,libpangocairo-1.0-0, 20612,155,65
analytics,libnet-smtp-ssl-perl, 5948,1,1
analytics,libmono-security2.0-cil, 105926,38,4
analytics,libpango-1.0-0, 151888,446,65
analytics,libdmx1, 10400,5,5
analytics,emacs24-lucid, 3359770,2,2
analytics,fonts-crosextra-carlito, 742230,1,1
analytics,python-meld3, 30754,5,5
analytics,libcroco3, 83166,9,7
analytics,libmono-messaging-rabbitmq2.0-cil, 21912,3,3
analytics,libboost-random1.58.0, 11708,28,28
analytics,libqt4-dev-bin, 1636560,1,1
analytics,libxcursor1, 22830,119,66
analytics,python3-colorama, 14078,7,7
analytics,libmono-system-reactive-windows-threading2.2-cil, 15288,3,3
analytics,diffstat, 22332,1,1
analytics,libeclipse-aether-java, 563692,2,2
analytics,libtext-iconv-perl, 14010,1,1
analytics,x11proto-core-dev, 699398,901,46
analytics,xauth, 22742,7,7
analytics,python-lzma, 27876,2,2
analytics,libc6-x32, 2456526,103,7
analytics,libghc-openglraw-dev-2.4.1.0-151b2,,3,1
analytics,libmono-codecontracts4.0-cil, 199774,6,3
analytics,g++-5-multilib, 978,4,4
analytics,libghc-attoparsec-dev, 501008,1,1
analytics,lib32mpx0, 11054,20,7
analytics,libsasl2-2, 49018,364,222
analytics,libxft-dev, 45694,41,40
analytics,libapr1-dev, 649608,2,1
analytics,erlang-reltool, 343132,2,2
analytics,libxfont-dev, 126142,5,5
analytics,gforth-lib, 90886,2,2
analytics,libpython2.7-dev, 27726182,163,55
analytics,libmono-data-tds4.0-cil, 43604,11,4
analytics,libatk-bridge2.0-0, 52314,32,27
analytics,libptexenc1, 34644,6,2
analytics,gcc-multilib, 1100,7,6
analytics,libpcre16-3, 141336,55,44
analytics,python-crypto, 242098,1,1
analytics,lib32itm1, 29618,20,7
analytics,libboost-signals1.58.0, 31276,28,28
analytics,libxvmc1, 13090,5,5
analytics,libnet-ssleay-perl, 262714,1,1
analytics,libcloog-isl4, 60840,15,4
analytics,libmnl0, 11970,1,1
analytics,fonts-dejavu-core, 1038624,176,111
analytics,libcunit1, 24756,7,7
analytics,libboost-mpi1.58.0, 48362,84,28
analytics,libpciaccess-dev, 20036,5,5
analytics,libatinject-jsr330-api-java, 22724,13,7
analytics,m17n-db, 1224986,2,2
analytics,libpython2.7-minimal, 337128,825,187
analytics,libnet-domain-tld-perl, 21360,1,1
analytics,tesseract-ocr-eng, 8824184,1,1
analytics,libeasymock-java, 88330,2,2
analytics,libboost-tools-dev, 2976,28,28
analytics,libmono-posix4.0-cil, 74424,26,4
analytics,libdbus-glib-1-2, 66872,32,29
analytics,libghc-mtl-dev, 76434,1,1
analytics,libmono-data-tds2.0-cil, 41716,10,4
analytics,node-fstream-ignore, 5586,5,5
analytics,libboost-locale1.58.0, 242106,28,28
analytics,python-celementtree,,29,29
analytics,libkrb5-26-heimdal, 201416,720,222
analytics,sysvinit-utils, 25566,177,73
analytics,libcr0, 18848,29,28
analytics,libxcb-render0-dev, 15330,68,40
analytics,libglib2.0-dev, 1367110,191,39
analytics,libglib2.0-0, 1107914,1605,142
analytics,mesa-common-dev, 444950,18,12
analytics,libproxy1v5, 47652,4,2
analytics,xtrans-dev, 70516,70,46
analytics,libmono-rabbitmq4.0-cil, 97114,6,3
analytics,libtesseract3v5, 1104952,1,1
analytics,libwagon2-java, 2023266,2,2
analytics,libfuse2, 90932,1,1
analytics,libxalan2-java, 3166282,7,7
analytics,libcgraph6, 43808,12,3
analytics,libcppnetlib0, 116604,2,2
analytics,libmono-system-data-services2.0-cil, 135768,3,3
analytics,unattended-upgrades, 30320,32,28
analytics,libxaw7, 173220,55,37
analytics,libclass-accessor-perl, 26038,2,1
analytics,erlang-parsetools, 153324,2,2
analytics,libboost-system-dev, 2940,30,30
analytics,libnetcdf7, 274554,4,4
analytics,libxpm-dev, 86206,10,5
analytics,gforth-common, 310774,2,2
analytics,libmono-oracle2.0-cil, 62004,3,3
analytics,libarchive-zip-perl, 87500,1,1
analytics,poppler-data, 1473284,8,4
analytics,libharfbuzz-gobject0, 11000,36,35
analytics,libprotobuf-lite9v5, 58274,52,34
analytics,fonts-lobster, 38654,1,1
analytics,libplexus-containers-java, 187156,25,7
analytics,libboost-regex1.58-dev, 321722,60,30
analytics,libghc-opengl-dev, 2139378,1,1
analytics,libjs-jquery-tablesorter, 41924,2,2
analytics,libpython-stdlib, 7754,398,182
analytics,libtext-unidecode-perl, 100670,7,6
analytics,libmono-system-web-http-webhost4.0-cil, 31842,3,3
analytics,libssh-gcrypt-4, 119560,44,38
analytics,libqt4-declarative, 1098026,13,7
analytics,libjts-java, 612262,1,1
analytics,libmono-microsoft-visualbasic11.0-cil, 89086,4,4
analytics,libpangox-1.0-0, 41676,34,32
analytics,golang-src, 6130332,8,4
analytics,erlang-base-hipe, 8609674,72,2
analytics,libpipeline1, 24914,7,5
analytics,gcc-5-arm-linux-gnueabi, 6462856,4,1
analytics,node-underscore, 3780,5,5
analytics,gpgv, 164506,41,34
analytics,par2, 87600,1,1
analytics,libmono-system-transactions4.0-cil, 21734,33,4
analytics,libpaper1, 13450,22,5
analytics,python-rpm, 37620,3,2
analytics,erlang-ssl, 647100,10,2
analytics,libopenexr22, 565558,63,30
analytics,erlang-ssh, 400708,4,2
analytics,libnuma-dev, 31662,29,28
analytics,libcairo2, 553056,352,69
analytics,libgnatvsn4.9, 251312,2,1
analytics,default-jre-headless, 4086,47,16
analytics,libx32atomic1, 8960,20,7
analytics,libc0.1,,148,4
analytics,libgoogle-glog0v5, 49300,28,28
analytics,libplexus-archiver-java, 170696,7,7
analytics,openjdk-7-jdk, 16286618,5,5
analytics,python3-newt, 19024,1,1
analytics,gcc-4.9-base, 15012,10,2
analytics,libmono-npgsql4.0-cil, 68324,3,3
analytics,libantlr-java, 426856,2,2
analytics,dpkg, 2084160,1882,241
analytics,libasm4-java, 252270,5,3
analytics,libplexus-io-java, 44696,7,7
analytics,librest-0.7-0, 31884,2,2
analytics,libapparmor1, 29784,1,1
analytics,libpng-dev,,130,49
analytics,libdb5.3, 669842,1347,256
analytics,python3-setuptools, 88912,7,7
analytics,libopencv-legacy-dev, 509358,90,30
analytics,erlang-asn1, 708510,8,2
analytics,man-db, 857944,5,3
analytics,libjansi-java, 57384,5,4
analytics,libmono-system-reactive-experimental2.2-cil, 20334,3,3
analytics,tk8.6, 12322,4,4
analytics,libaio1, 6454,14,7
analytics,libmono-system-web-mvc2.0-cil, 123034,3,3
analytics,openssh-sftp-server, 38318,9,9
analytics,libbs2b0, 10708,6,5
analytics,libmono-system-web-routing4.0-cil, 14002,3,3
analytics,libmono-system-web-webpages-deployment2.0-cil, 24054,6,3
analytics,libxcb-shape0, 5956,50,36
analytics,libc6.1,,153,9
analytics,libwayland-client0, 21978,18,4
analytics,lib32asan2, 264348,20,7
analytics,libatk1.0-data, 16858,72,59
analytics,erlang-runtime-tools, 162876,22,2
analytics,libjack-0.116,,17,16
analytics,libmono-system-net-http4.0-cil, 48326,18,3
analytics,libc6-dev, 1966552,1032,155
analytics,libgtk2.0-dev, 2607386,30,30
analytics,python-libxml2, 142398,3,2
analytics,vim-runtime, 4983584,16,16
analytics,libxcb-randr0-dev, 18208,13,9
analytics,java7-runtime,,2,2
analytics,libhdf5-dev, 5302072,31,30
analytics,libgif4, 28554,43,31
analytics,lib32gfortran-5-dev, 275664,3,3
analytics,libvorbisfile3, 16044,2,2
analytics,libuuid1, 15008,317,136
analytics,libcurl4-gnutls-dev, 259060,4,4
analytics,libtextwrap1, 10132,13,12
analytics,libmono-tasklets2.0-cil, 13010,3,3
analytics,libmono-simd4.0-cil, 26578,3,3
analytics,python-pip-whl, 79972,3,3
analytics,libboost-thread1.58.0, 47044,142,30
analytics,fontconfig, 175888,90,68
analytics,libmono-xbuild-tasks4.0-cil, 24678,10,3
analytics,patchutils, 70124,1,1
analytics,libcolord2, 99376,2,2
analytics,python-cffi-backend, 53068,1,1
analytics,liburi-perl, 84512,2,1
analytics,mysql-client-5.6, 5108264,7,7
analytics,python3-six, 10772,22,8
analytics,libslf4j-java, 114268,20,8
analytics,sun-java6-jre,,1,1
analytics,node-osenv, 3772,10,5
analytics,libnss3-nssdb, 10640,59,43
analytics,libblocksruntime-dev, 7210,1,1
analytics,libldap2-dev, 262912,1,1
analytics,libxml-namespacesupport-perl, 13230,14,6
analytics,libboost-iostreams1.58-dev, 36068,30,30
analytics,libcommons-httpclient-java, 278464,11,7
analytics,libmirprotobuf3, 92586,9,7
analytics,libboost-regex1.58.0, 262974,88,30
analytics,libxrandr-dev, 23742,43,40
analytics,libmysqlclient18, 690052,25,14
analytics,freeglut3, 73394,6,6
analytics,gsfonts, 3373970,176,111
analytics,libobjc-5-dev, 381622,10,5
analytics,liblog4j-extras1.2-java, 406098,1,1
analytics,libxmu-headers, 54200,11,6
analytics,libstdc++-5-dev-armel-cross, 1417216,1,1
analytics,libopencv-videostab-dev, 95010,30,30
analytics,sed, 139052,8,3
analytics,libgvpr2, 170836,4,3
analytics,libhdf5-mpich2-dev,,1,1
analytics,erlang-observer, 799128,4,2
analytics,glib-networking, 42318,2,2
analytics,liblsan0, 109704,229,136
analytics,libbibutils2, 353254,1,1
analytics,x11proto-render-dev, 20148,60,43
analytics,python-iniparse, 21504,1,1
analytics,llvm-3.6, 1280636,4,2
analytics,swig2.0, 875264,10,10
analytics,libboost-exception-dev, 2792,28,28
analytics,xdg-utils, 58268,8,4
analytics,libunicode-collate-perl, 541542,1,1
analytics,libdebconfclient0, 6310,2,2
analytics,libkadm5clnt-mit9, 36796,4,4
analytics,libmono-accessibility4.0-cil, 13980,15,4
analytics,mime-support, 31596,1001,199
analytics,libboost-serialization-dev, 3030,28,28
analytics,libgcc-4.9-dev, 2070768,3,2
analytics,libdatrie1, 17234,81,65
analytics,libzmq3, 133256,11,10
analytics,libmono-i18n4.0-cil, 20506,20,4
analytics,libc6-dev-i386, 1204554,20,7
analytics,libopencore-amrnb0, 91954,45,38
analytics,libmono-microsoft-build-framework4.0-cil, 22562,22,3
analytics,libpcap0.8, 116928,2,2
analytics,node-form-data, 6412,5,5
analytics,libnspr4-0d, 6636,59,43
analytics,binutils, 2279400,420,148
analytics,libmono-system-web-services4.0-cil, 112806,24,4
analytics,libaudio2, 50974,8,7
analytics,node-fstream, 19496,20,5
analytics,libreadline6-dev, 123092,65,64
analytics,libopencv-photo-dev, 44552,60,30
analytics,libwbclient0, 28100,2,1
analytics,libgles2-mesa, 12528,2,2
analytics,libcommons-codec-java, 232490,16,7
analytics,libqt4-xml, 97042,26,7
analytics,libqt4-network, 564092,38,7
analytics,libnewt0.52, 40842,15,13
analytics,libblas-common, 3058,166,58
analytics,libavformat-ffmpeg56, 774988,86,38
analytics,libtcl8.6, 877664,22,8
analytics,libfftw3-double3, 717764,13,6
analytics,python-numpy, 1638568,32,31
analytics,llvm-3.6-dev, 12336844,2,2
analytics,erlang-diameter, 632598,2,2
analytics,libboost-log1.58.0, 420090,28,28
analytics,libgs9-common, 2938004,8,4
analytics,php5-cli, 2250850,1,1
analytics,libsocket6-perl, 23668,1,1
analytics,libavutil-ffmpeg54, 165656,339,38
analytics,x11proto-dmx-dev, 5848,10,5
analytics,libopencv-objdetect-dev, 216088,150,30
analytics,libghc-split-dev, 38824,1,1
analytics,libmono-system-web2.0-cil, 935444,40,4
analytics,libsemanage-common, 6238,337,149
analytics,libmono-system2.0-cil, 1170322,182,4
analytics,libboost-serialization1.58.0, 113666,114,30
analytics,libparse-debianchangelog-perl, 50644,1,1
analytics,libfftw3-dev, 2104150,1,1
analytics,python-decorator, 9386,31,31
analytics,coreutils, 1137758,311,146
analytics,libpathplan4, 26514,5,3
analytics,libcurl-ssl-dev,,4,4
analytics,libbsf-java, 71232,2,2
analytics,libjs-underscore, 46666,6,6
analytics,python-ldb, 27386,1,1
analytics,libpython3.5-minimal, 520680,18,8
analytics,libboost-mpi-python-dev, 2920,28,28
analytics,libgvc6, 590936,4,3
analytics,openmpi-bin, 85046,28,28
analytics,libxcb-sync1, 8608,126,73
analytics,libneko0, 46854,1,1
analytics,libblas-dev, 156326,47,40
analytics,libpulse0, 243362,96,54
analytics,libpython3.4-dev, 34425482,21,14
analytics,libavutil-dev, 242798,157,34
analytics,preview-latex-style, 185554,2,2
analytics,libc-dev,,748,133
